Name,Title,aiconalt,View,State,View1,asizebase
D PREMSUDHEER,Five Stars,5.0 out of 5 stars,"Reviewed in India on July 27, 2017",Verified Purchase,so much so good product. Got everything in such an elegant model for cheap price.,2 people found this helpful
Meera Ganesh,Good innovative product,5.0 out of 5 stars,"Reviewed in India on August 17, 2021",Verified Purchase,MasterChef is super,One person found this helpful
Amazon Customer,Very good product from Preethi,5.0 out of 5 stars,"Reviewed in India on May 31, 2020",Verified Purchase,Thanks Amazon for delivering very fastly.working flawlessly.product was given in very neat condition.,One person found this helpful
Amazon Customer,Good product,5.0 out of 5 stars,"Reviewed in India on May 6, 2021",Verified Purchase,Total Satisfaction,2 people found this helpful
D OMSAKTHINARAYANAN,Over noise,1.0 out of 5 stars,"Reviewed in India on June 29, 2021",Verified Purchase,I'm used last one year. Noise is heavy heavy heavy heavy heavy. Medium jar not fully grinding in ginger. Dry ginger. Coconut sound is upnormal,
Om Prakash,Ordered For A Friend's Charity,5.0 out of 5 stars,"Reviewed in India on May 25, 2019",Verified Purchase,Average Good Product As Per Him,One person found this helpful
Arun,Definitely recommended,4.0 out of 5 stars,"Reviewed in India on October 13, 2019",Verified Purchase,"Very good product,purchased it after lot of research,absolutely satisfied with product.purchased it in August and till now no issue.kitchen works simplified.hope it continues to work same.definately recommend it.",
N G R Kumar,Its very noisy and harsh sounds when grinds,3.0 out of 5 stars,"Reviewed in India on August 9, 2021",Verified Purchase,No at  all a special use of juicer and big jar. Nothing only showing for higher price getting.,
Aditi,Good product but noisy,4.0 out of 5 stars,"Reviewed in India on July 12, 2020",Verified Purchase,Product is very good with wide variety of components for multiple purpose but it is too noisy so giving 4 star.,
Rachakonda Appa Rao,Noise is too high..,1.0 out of 5 stars,"Reviewed in India on May 8, 2021",Verified Purchase,It was not worth wasted our money,
Kiran,Low quality,1.0 out of 5 stars,"Reviewed in India on June 29, 2019",Verified Purchase,"Jars are of plastics, looks like steel but not steel, 2 jars came with metalic body and it is very thin. It makes a loud sound while running.",
Amruta,Master chef jar  has issues. Product invoice not received.,3.0 out of 5 stars,"Reviewed in India on June 28, 2021",Verified Purchase,"Master chef jar makes too much noise
Some issue, feels like the jar may break when I am operating it. Product Invoice not received as well",
Pradeep,Go for it..,5.0 out of 5 stars,"Reviewed in India on June 24, 2020",Verified Purchase,Company has done a good job.. in building this product.. Very efficient machine. Kudos to Amazon for wonderful delivery.,One person found this helpful
Ranjitha,Easy to use,5.0 out of 5 stars,"Reviewed in India on July 1, 2020",Verified Purchase,Very long listing using it I can't use other mixer grinder,One person found this helpful
Sumana,.,4.0 out of 5 stars,"Reviewed in India on May 28, 2021",Verified Purchase,All jars and motor is working fine. Except this jar lid. I think it is not damaged during shipping because the broken part is not there in the box.,
Saravanan B,Ok,4.0 out of 5 stars,"Reviewed in India on December 4, 2018",Verified Purchase,Good and powerful but heavy noise. Safety lock not available which is available in blue leaf.,
Ganesh,Very decepointed,1.0 out of 5 stars,"Reviewed in India on May 24, 2020",Verified Purchase,"Very poor delivery for Amazon delivery boy also product not meet expectations @ 10 month old product delivered delivery person through out my product out side road
My product",
A Prakash,Very useful,4.0 out of 5 stars,"Reviewed in India on August 13, 2021",Verified Purchase,Noise is slightly high rest good product to buy,
Prakash,Good product,4.0 out of 5 stars,"Reviewed in India on November 30, 2020",Verified Purchase,Must have in every home.,
Sankar Yadav,Ordinary mixer grinder was good,3.0 out of 5 stars,"Reviewed in India on July 10, 2021",Verified Purchase,Product was good. No need to put that price for a mixer grinder.,
Suhail Rahman,"For the quality provided, very expensive",3.0 out of 5 stars,"Reviewed in India on August 3, 2021",Verified Purchase,Good product. But for the quality highly overpriced.,
Sebi,Worst... not original,1.0 out of 5 stars,"Reviewed in India on August 8, 2020",Verified Purchase,"Totally disappointed. Force to return..looks like duplicate.. no good paint finishing,..amazon neeed to check such  fraud supplies...",
Mehbub ahmed,To use the blades,5.0 out of 5 stars,"Reviewed in India on October 31, 2020",Verified Purchase,The product is excellent.It is beyond the mixture grinder.It works within a second.I like it very much.,One person found this helpful
Customer,Packing was worst and all finger print on products.,4.0 out of 5 stars,"Reviewed in India on January 3, 2021",Verified Purchase,Product is good but delivered worstly,
Shubham Vaishnaw,Think before buy,3.0 out of 5 stars,"Reviewed in India on March 9, 2020",Verified Purchase,Gave 3-4 star. Everything is good apart from noise level is too high. Sounds like crashing pice of glass.,
Chandrasekhar Reddy ,Not worthy,3.0 out of 5 stars,"Reviewed in India on October 28, 2020",Verified Purchase,Not worth. It’s too much cost.,
prime,NOISE IS VERY HIGH,2.0 out of 5 stars,"Reviewed in India on January 6, 2021",Verified Purchase,So much of noise and very slow in grinding,2 people found this helpful
zai,Needed product in kitchen,5.0 out of 5 stars,"Reviewed in India on October 11, 2019",Verified Purchase,Only noise is a drawback otherwise everything is superb,One person found this helpful
Amar,Awesome Features,5.0 out of 5 stars,"Reviewed in India on July 26, 2022",Verified Purchase,Amazing Product with Great Features,
Sarma,Worst mixie getting burning smell,1.0 out of 5 stars,"Reviewed in India on May 23, 2022",Verified Purchase,After 1 month of usage of this mixie we got burning smell.. This is worse mixie grinder,
anusha,It's good,4.0 out of 5 stars,"Reviewed in India on August 13, 2019",Verified Purchase,It's noisy but a good product.,One person found this helpful
Nagesh,Very Good,5.0 out of 5 stars,"Reviewed in India on November 20, 2019",Verified Purchase,Very Good,One person found this helpful
Smitha Treesa,Worth buying,5.0 out of 5 stars,"Reviewed in India on February 14, 2022",Verified Purchase,Worth buying,One person found this helpful
Athira vijayan,Worth for money,5.0 out of 5 stars,"Reviewed in India on December 30, 2020",Verified Purchase,The product came up with no defects same as shown in images...easy to use..go for it worth for money,One person found this helpful
S T,Low quality,1.0 out of 5 stars,"Reviewed in India on November 22, 2020",Verified Purchase,6 months since I bought it and it's already not working. The switch knob is really low quality.,
Hemasudhakar,Amazing.. Money worth product 👍,4.0 out of 5 stars,"Reviewed in India on July 21, 2019",Verified Purchase,Really good product and my work load has been reduced this.... Iam more satisfied...,
geetha,Good one,4.0 out of 5 stars,"Reviewed in India on June 23, 2020",Verified Purchase,"Good mixer grinder but heavy noise n quality of jars i doubt as dey r jus fibre ones,but rest assured",
Amazon Customer,Fantastic product,5.0 out of 5 stars,"Reviewed in India on March 11, 2019",Verified Purchase,"Fantastic product , worth of money...no damage , it's amazing all its features",One person found this helpful
Yadaiah saka,Very very Loud noise sound,3.0 out of 5 stars,"Reviewed in India on January 28, 2017",Verified Purchase,Very very Loud noise sound was coming from mixer for this much of money this is not good do you have any tips for lesser sound please send your phone number to us,
Sk Sadiq,Awesome,5.0 out of 5 stars,"Reviewed in India on March 23, 2021",Verified Purchase,It's awesome,One person found this helpful
Rahul Chatterjee,Jar spinner damaged within 2 months,1.0 out of 5 stars,"Reviewed in India on March 12, 2022",Verified Purchase,Within 2 months of buying the one of the jar’s spinner stopped working.,
Amazon Customer,Best product,5.0 out of 5 stars,"Reviewed in India on March 15, 2022",Verified Purchase,Super quality,One person found this helpful
Sudhakar Rajan,Excellent product.,4.0 out of 5 stars,"Reviewed in India on July 13, 2019",Verified Purchase,The performance was very good.  But it creates too much of noise. Quality is excellent. Worth for money.,
Sai pranathi ,Avarage,3.0 out of 5 stars,"Reviewed in India on October 24, 2021",Verified Purchase,"Though it is working good, but the noise is unbearable",
saravanan,For fast kitchen work,5.0 out of 5 stars,"Reviewed in India on November 8, 2017",Verified Purchase,Working well and fast. Had problem with citrus juicer and was replaced by service team,One person found this helpful
Natvar Chauhan,Not working small jar,1.0 out of 5 stars,"Reviewed in India on November 15, 2021",Verified Purchase,Video Player is loading.,
Ajay Bhagchandani,Working great. As per expectations,5.0 out of 5 stars,"Reviewed in India on February 20, 2021",Verified Purchase,Satisfied,One person found this helpful
mohammad.saleem,Superb,5.0 out of 5 stars,"Reviewed in India on February 19, 2022",Verified Purchase,Very good product,One person found this helpful
Premodh,Don't Buy this product,1.0 out of 5 stars,"Reviewed in India on December 12, 2020",Verified Purchase,We bought this product on October 20 but after 2 months the small jar's blade fully damaged.,One person found this helpful
Amair Sohail,Not worth it,2.0 out of 5 stars,"Reviewed in India on October 8, 2021",Verified Purchase,Video Player is loading.,
Shubhangi,Go for it.,5.0 out of 5 stars,"Reviewed in India on August 21, 2017",Verified Purchase,Good just that bit noisy. My mom loves it.,4 people found this helpful
M.Akhil Vishnu,Good choice,5.0 out of 5 stars,"Reviewed in India on December 28, 2020",Verified Purchase,Super cool product with ease of use.,One person found this helpful
Sheela,Worst product,1.0 out of 5 stars,"Reviewed in India on April 10, 2021",Verified Purchase,Compare to outlet the price is too high. And quality is not at all good. One of the juicer was damaged within in a month. Don’t buy through Amazon,
karthikeyan,don’t get from this seller,1.0 out of 5 stars,"Reviewed in India on January 28, 2019",Verified Purchase,"motor not working, product was used already and very shocking
but thanks to amazon for refund",
Abel,Best mixer grinder,5.0 out of 5 stars,"Reviewed in India on July 7, 2018",Verified Purchase,"Excellent product..
Met my requirements,I'm happy to use Preethi zodiac.
Preethi product is good.
There is not at all any problems till now",One person found this helpful
Chandraprakash,Good and noisy,2.0 out of 5 stars,"Reviewed in India on December 16, 2018",Verified Purchase,Makes a lot of noise. The machine is over-designed. The electrical wires are perhaps made of poor plastic. One can smell the burnt plastic even after 1 minute of starting the machine.,
SURENDRA KUMAR,Supeeb,5.0 out of 5 stars,"Reviewed in India on May 31, 2021",Verified Purchase,Very useful to housewives,One person found this helpful
Vikram,Easy to use and reliable.,5.0 out of 5 stars,"Reviewed in India on March 5, 2020",Verified Purchase,Easy to use and reliable.,One person found this helpful
Venkatraman B,Good- needs skilled person to handle and assemble,4.0 out of 5 stars,"Reviewed in India on February 9, 2018",Verified Purchase,"* Awesome mixie
* See the video in youtube
* Multi function
* Atta mixing is not pretty good",
Satheesh,Not worthy for the price we pay,2.0 out of 5 stars,"Reviewed in India on June 14, 2022",Verified Purchase,It's not been a year already a jar was broken,
Chandrakant Moharil,Huge sound,1.0 out of 5 stars,"Reviewed in India on June 19, 2022",Verified Purchase,"Makes noise as if we are on air port
It makes noise like a plane",
Naveen k m,Mixer,5.0 out of 5 stars,"Reviewed in India on February 9, 2021",Verified Purchase,"Got this mixer good to gring,cut,juicing,icebreakers,and many to",One person found this helpful
tanushree,Doesn't work after a couple of months,1.0 out of 5 stars,"Reviewed in India on July 15, 2021",Verified Purchase,The mixer is making a lot of noise and the processor is not working. Just in a couple of months. No response from customer care too!,
Amazon Customer,Preethi Mixe,4.0 out of 5 stars,"Reviewed in India on February 20, 2020",Verified Purchase,We are reqular user of preethi and we will purchase preethi only. So it is very good,
mounika,Waste,1.0 out of 5 stars,"Reviewed in India on September 10, 2020",Verified Purchase,Too much noisy... Totally waste product.. juicer jar is totally waste product. While grinding for juice it sprinkling out of the jar and not grinding well..,
jithu thomas,Value for money,5.0 out of 5 stars,"Reviewed in India on November 30, 2020",Verified Purchase,Value for money,One person found this helpful
Amazon Customer,Amazing Product...,5.0 out of 5 stars,"Reviewed in India on June 30, 2021",Verified Purchase,It's an amazing product...,One person found this helpful
Amazon Customer,In just 3 months product not working,1.0 out of 5 stars,"Reviewed in India on July 17, 2022",Verified Purchase,"Reset button not working, red light still on due to this unable to use mixer",
V Harini,Better mixy,3.0 out of 5 stars,"Reviewed in India on July 14, 2019",Verified Purchase,"I liked batter grinding and juice making jars but not musambi juice making ,the bottem wheel is detached.",
A.  RAJESH,Excellent,5.0 out of 5 stars,"Reviewed in India on February 25, 2020",Verified Purchase,Sound is high overall superb,One person found this helpful
Abhishek,delivered cracked jar,1.0 out of 5 stars,"Reviewed in India on August 8, 2020",Verified Purchase,we received faulty product that take away the charm of bringing new product after investing 7.5k in a product. The jar is cracked when checked all the items. Highly disappointed.,
Madhu,Damaged products received,1.0 out of 5 stars,"Reviewed in India on May 18, 2021",Verified Purchase,"Received damaged jars and opened box, doesn't feel branded product as the quality is low",
Vivek Sharma,Good machine,4.0 out of 5 stars,"Reviewed in India on August 25, 2018",Verified Purchase,Very good machine. Dough is prepared in a minute. Noise is very high while preparing dough...for other functions it's okay. Loved the machine,
Amazon Customer,Good quality with nice design,5.0 out of 5 stars,"Reviewed in India on August 3, 2019",Verified Purchase,Using since 6 months.. No issue...good quality,3 people found this helpful
K MADHUSUDHANA,Looks fine but emits too much noise,4.0 out of 5 stars,"Reviewed in India on June 11, 2021",Verified Purchase,It has been a month since I have ordered this till now everything is fine except for the heavy noise,
Rinki,Ultimate product to use,5.0 out of 5 stars,"Reviewed in India on July 1, 2019",Verified Purchase,"This product is awesome...its bit noisy, this is the only drawback it has else it has all the features which we need in our day to day life.",One person found this helpful
SivaKumar,Good mixer grinder,4.0 out of 5 stars,"Reviewed in India on January 17, 2021",Verified Purchase,"Noise level is so high, grinding is very good and fast",
subish,"Awesome, value for money",5.0 out of 5 stars,"Reviewed in India on April 30, 2019",Verified Purchase,"Fresh piece, delivered on Time",One person found this helpful
Satish Nande,Hassle free good buy,5.0 out of 5 stars,"Reviewed in India on April 12, 2021",Verified Purchase,It's a hassle free appliance,One person found this helpful
Srinivasa Rao,Product is good but one of the jar is used one,1.0 out of 5 stars,"Reviewed in India on March 8, 2021",Verified Purchase,"This product has one of the jar returned from customer, we can easily makeout the difference, product is good but the supplier cheated us.",
Ravi J R,Reset not working,4.0 out of 5 stars,"Reviewed in India on December 15, 2019",Verified Purchase,Sudden tripped and not able to reset or not working,
r v prasad,Okay Product,4.0 out of 5 stars,"Reviewed in India on November 1, 2019",Verified Purchase,"Good Product with all in one concept but please note you can't chop carrot /Bendi in this
All other future is Good .
No safety swich.",
vijay kumar raju,Must have in kitchen but expected more,4.0 out of 5 stars,"Reviewed in India on August 31, 2018",Verified Purchase,"So many options in a grinder
Juicer is not upto mark
Powerful motor but not durable jars very plastic need to be used carefully",
GAIL (India) Limited Kochi,Versatile in terms of utility.,5.0 out of 5 stars,"Reviewed in India on August 7, 2020",Verified Purchase,"I used to have preethi master chef. Compared to it, zodiac is bit noisy. 3star
Utility point of view, excellent.",One person found this helpful
A v.,Effort should be made to reduce noice,3.0 out of 5 stars,"Reviewed in India on January 18, 2022",Verified Purchase,"Notice level not satisfied.cleaning and lock
Satisfactory.Fast grinding.",
Seema pathak,Attachment not working,4.0 out of 5 stars,"Reviewed in India on December 5, 2019",Verified Purchase,I want to change this because it is not fit to the pot so please tell me what to do,
mahendra,Worth buying,4.0 out of 5 stars,"Reviewed in India on May 29, 2019",Verified Purchase,"Quality is good
Cost also reasonable
If Preethi arranges demo cuz product is bit advanced",
Premnarayan Ahirwar,noise is hight,5.0 out of 5 stars,"Reviewed in India on March 16, 2021",Verified Purchase,this is amazing product by preethi but noise so high and prodcut is good,One person found this helpful
Ashbin F G,Very bad quality,1.0 out of 5 stars,"Reviewed in India on June 20, 2017",Verified Purchase,Useles product. Lot of noise.  and within a year 3 jar become useless. better go for blue leaf model,One person found this helpful
John,Awesome Mixer,5.0 out of 5 stars,"Reviewed in India on January 20, 2019",Verified Purchase,Amazing product. Must in every kitchen.,One person found this helpful
Amazon Customer,Value for money,5.0 out of 5 stars,"Reviewed in India on August 2, 2019",Verified Purchase,"It’s very good product, Noise is okay, easy to use.",3 people found this helpful
Krishnaraj,Good,5.0 out of 5 stars,"Reviewed in India on December 4, 2020",Verified Purchase,Good Product,One person found this helpful
Padma priya,wow,5.0 out of 5 stars,"Reviewed in India on November 24, 2019",Verified Purchase,preethi zodiac realy superb user friendly money wroth product one thing is not good noise level is very high. time saving for cutting onion.,One person found this helpful
Tallam Sravani,It's so use full,5.0 out of 5 stars,"Reviewed in India on June 16, 2020",Verified Purchase,Pakin,One person found this helpful
sugita,Love the product..,5.0 out of 5 stars,"Reviewed in India on June 2, 2020",Verified Purchase,Too much noise but I love this product  very nice ..,One person found this helpful
Mohammed Yusuf,Worst product for heavy price,1.0 out of 5 stars,"Reviewed in India on August 22, 2019",Verified Purchase,"Not grinding coconut chatni , for soft grinding it's worst products....",
Adv T H Lawrence,Good,4.0 out of 5 stars,"Reviewed in India on March 6, 2021",Verified Purchase,Good,
Pandiyan,Noicy product but does the job.,4.0 out of 5 stars,"Reviewed in India on May 23, 2019",Verified Purchase,Noicy product for the price. Stylish look and grinds well.,
Kaushik Rajendran,Preethi is  good,5.0 out of 5 stars,"Reviewed in India on April 16, 2021",Verified Purchase,Noises  over but protect is very  comfortable,One person found this helpful
samim s.,Jars are too much useful,5.0 out of 5 stars,"Reviewed in India on March 10, 2022",Verified Purchase,Best mixer evrt,One person found this helpful
Kanthraj,All in one,5.0 out of 5 stars,"Reviewed in India on May 26, 2020",Verified Purchase,One of the best things I have bought in Amazon,One person found this helpful
SGS-PMD,Good,5.0 out of 5 stars,"Reviewed in India on June 22, 2019",Verified Purchase,Nice one and easy product,One person found this helpful
Chinmay P,Excellent product,5.0 out of 5 stars,"Reviewed in India on September 17, 2020",Verified Purchase,Easy to use,One person found this helpful
rajesh sam,Really worth for u r money,5.0 out of 5 stars,"Reviewed in India on May 8, 2018",Verified Purchase,Really worth for money i strongly recommend this product for every one who r going to buy mixer n food processor,One person found this helpful
A MURALI DHAR,Noise,5.0 out of 5 stars,"Reviewed in India on December 16, 2021",Verified Purchase,Useful,One person found this helpful
Priyanka,Good,5.0 out of 5 stars,"Reviewed in India on August 4, 2020",Verified Purchase,"I love the usage of this..comfort ,lol noisy but still anything can be grinded very smooth",One person found this helpful
Dr. Kalpesh Parmar,Fully satisfied,5.0 out of 5 stars,"Reviewed in India on April 6, 2019",Verified Purchase,Excellent product ever seen,One person found this helpful
NVIMALA,Kitchen appliances,5.0 out of 5 stars,"Reviewed in India on August 8, 2019",Verified Purchase,Perfect,One person found this helpful
Legit reviewer,👍🏽👍🏽,5.0 out of 5 stars,"Reviewed in India on September 12, 2020",Verified Purchase,Amazing product.,One person found this helpful
Velam kiran,Not working,5.0 out of 5 stars,"Reviewed in India on April 14, 2021",Verified Purchase,There is some issue in juice jar lock should not open so plz I want demo,One person found this helpful
Amazon Customer,A very useful thing for a house,5.0 out of 5 stars,"Reviewed in India on November 17, 2021",Verified Purchase,Very good product.,One person found this helpful
Amaram,multi purpose mixer grinder,4.0 out of 5 stars,"Reviewed in India on September 18, 2017",Verified Purchase,next generation mixer grinder. preethi service guy came and given demo in my home..... very nice,One person found this helpful
Venkatesh,Good quality,5.0 out of 5 stars,"Reviewed in India on February 4, 2022",Verified Purchase,Good,One person found this helpful
Amazon Customer,very good product. i bought 6500 rs in Amazon,5.0 out of 5 stars,"Reviewed in India on January 31, 2018",Verified Purchase,very good product. i bought 6500 rs in Amazon. In shop its rate 8000 rs. Nice deal and very nice product,One person found this helpful
Vishal,Good but noisy,4.0 out of 5 stars,"Reviewed in India on September 23, 2021",Verified Purchase,This product is good but is too noisy.,
Amazon Customer,Very useful,5.0 out of 5 stars,"Reviewed in India on March 15, 2019",Verified Purchase,"Nice product
Easy to use",One person found this helpful
Dhanasekaran K,Preethi zodiac,5.0 out of 5 stars,"Reviewed in India on May 28, 2021",Verified Purchase,Over Noise,One person found this helpful
Amazon Customer,One of the best food processors I have used,5.0 out of 5 stars,"Reviewed in India on June 9, 2020",Verified Purchase,"Stylish,faster ,reduces efforts and increases efficiency!!!",One person found this helpful
Amazon Customer,Recommended,5.0 out of 5 stars,"Reviewed in India on November 16, 2019",Verified Purchase,Good product,One person found this helpful
Amazon Customer,Good one,5.0 out of 5 stars,"Reviewed in India on December 6, 2020",Verified Purchase,Good to use user friendly,One person found this helpful
Prashant J.,Great product,5.0 out of 5 stars,"Reviewed in India on September 8, 2020",Verified Purchase,Superhero for my kitchen....but would like to reach d company as I broke one part of it....how to procure it,One person found this helpful
kiran,Good Performance,2.0 out of 5 stars,"Reviewed in India on October 27, 2019",Verified Purchase,"Very Good Performance, but its very noisy. Toooooooo.... much noise.
Noisy.....................",
Kasireddy Ramanagendra,Emi issue,5.0 out of 5 stars,"Reviewed in India on October 6, 2020",Verified Purchase,"Item good but, emi option is bad because amazon gives 13% interest but rbi credit cart interest is 27%.",One person found this helpful
Padmanabhan,Don't buy this,1.0 out of 5 stars,"Reviewed in India on October 26, 2018",Verified Purchase,Within two weeks of purchase  the the 3 in 1 insta jucier jar housing broke when i tried to  replace the blades.Poor quality plastic.Jars are fragile.It make too much noise too.,
Swapnil S. Tambakhe,Good,5.0 out of 5 stars,"Reviewed in India on September 14, 2019",Verified Purchase,Good,One person found this helpful
Amazon Customer,Excellent performance,4.0 out of 5 stars,"Reviewed in India on October 24, 2019",Verified Purchase,Very good quality and excellent performance,
Satish Bhargava,Best management,5.0 out of 5 stars,"Reviewed in India on May 21, 2021",Verified Purchase,Full satisfaction as received desired article in safe condition.,One person found this helpful
LAL,Bad quality product,1.0 out of 5 stars,"Reviewed in India on July 16, 2021",Verified Purchase,Very noisy .Bad build quality.do not grind well. Do not buy Preethi.go for another brand,
Srikala,Not a bad piece,3.0 out of 5 stars,"Reviewed in India on July 21, 2020",Verified Purchase,"Generating more heat for even 1 min usage
Very noisy
Grinding particle size is that great",
Rose,Very bad mixer,1.0 out of 5 stars,"Reviewed in India on September 4, 2021",Verified Purchase,I extracted citrus juice & the juice came out black . Please refund our amount . Mixer jar is rusted at the bottom,
Amazon Customer,Super,5.0 out of 5 stars,"Reviewed in India on August 19, 2019",Verified Purchase,Super,One person found this helpful
Vrush Enterprises,Very good product,5.0 out of 5 stars,"Reviewed in India on September 13, 2020",Verified Purchase,Very good product...,One person found this helpful
Kiran97,Suggestion,5.0 out of 5 stars,"Reviewed in India on May 10, 2019",Verified Purchase,I will suggest you not to buy this if have less than 5 people in your home.,One person found this helpful
K.M.VISHNU VARTAN,Good,4.0 out of 5 stars,"Reviewed in India on October 4, 2019",Verified Purchase,Everything is fine good but even though some of the particulars in the product looks like already used and old so please take care of it while delivering..,
Amazon Customer,100% satisfied,5.0 out of 5 stars,"Reviewed in India on July 19, 2019",Verified Purchase,Everything you need in one pack. Simply great,One person found this helpful
Madhushree HG,Very good,5.0 out of 5 stars,"Reviewed in India on March 1, 2020",Verified Purchase,Very nice product,One person found this helpful
Raghavendra Kedlaya,Easy to use.,3.0 out of 5 stars,"Reviewed in India on December 3, 2018",Verified Purchase,"Product is good, Amazon service is very good. But mixy noise is more but not smooth noise.i.e. loud noise when we used for sambar for first time. Noise level is high. Other programs of mixy we yet utilise. Thank you.",
Shiva,Not worthy,3.0 out of 5 stars,"Reviewed in India on May 28, 2021",Verified Purchase,Carrot juice is not at all possible with the juicer given and not easy to assemble the juicer.,
Amazon Customer,Broken plastic on one use,3.0 out of 5 stars,"Reviewed in India on August 11, 2020",Verified Purchase,Used chopper for chopping onions. The blade has cut plastic from the jar. Disappointed,
Sristhi,Worth for money,4.0 out of 5 stars,"Reviewed in India on January 5, 2022",Verified Purchase,It's noise is too much compare to other mixers. But easy to clean and lock features are perfect.,
Manish Kumar,Awesome,5.0 out of 5 stars,"Reviewed in India on July 31, 2020",Verified Purchase,Very nice,One person found this helpful
Mohini umesh bhosale,Nice,5.0 out of 5 stars,"Reviewed in India on June 1, 2021",Verified Purchase,Good product,One person found this helpful
Shahbaz Shaikh,Value for money,5.0 out of 5 stars,"Reviewed in India on July 24, 2021",Verified Purchase,Very good product time saving easy to use and safe,One person found this helpful
Amazon Customer,Overall good but very noisy,4.0 out of 5 stars,"Reviewed in India on July 13, 2019",Verified Purchase,"Product is good but very noisy, using it with any other reliability issues for last 7-8 months.",
Rathna Jagadish,The mixer is good.,1.0 out of 5 stars,"Reviewed in India on November 15, 2020",Verified Purchase,The chutney jar is spoilt n not working in 8 months..want to return.,
Priyanka,Go for it... Excellent product,5.0 out of 5 stars,"Reviewed in India on March 5, 2019",Verified Purchase,"Easy to use...... All in One  Juicer,  grinder, mixture, knidding",One person found this helpful
raja sidharthan,Good,5.0 out of 5 stars,"Reviewed in India on June 18, 2019",Verified Purchase,Good all in all prodi for kitchen use,One person found this helpful
Sai smaran,Value for money,4.0 out of 5 stars,"Reviewed in India on October 18, 2020",Verified Purchase,"Iam writing this review after 1year usage of my product. Very efficient znd value for money
DONT THINK JUST GO FOR IT",
Binuraj,Fantastic product,5.0 out of 5 stars,"Reviewed in India on October 18, 2019",Verified Purchase,Fantastic product which makes kitchen job easy,One person found this helpful
ramesh veluru,Not worthable waste product,1.0 out of 5 stars,"Reviewed in India on October 21, 2020",Verified Purchase,quality is very less and jars steel also not good better dont order on AMAZON. Before ordering check the policies,
A G Bhat,Worst ever traded product,1.0 out of 5 stars,"Reviewed in India on September 20, 2020",Verified Purchase,Manufacting defects observed in the juice container and hence promptly returned.,
Mayuri Anand Satpute,It’s great,4.0 out of 5 stars,"Reviewed in India on May 8, 2019",Verified Purchase,I was looking for such product. It’s helpful in every way. Use it everyday for making dough and salads n many more. Just remember it has powerful machine so will make noise while using.,
vasanth,Ok ok,4.0 out of 5 stars,"Reviewed in India on June 13, 2021",Verified Purchase,When we use sound coming high bad noise level performance wise okay,
Mayur Hindocha,A good but noisy food processor,4.0 out of 5 stars,"Reviewed in India on February 17, 2019",Verified Purchase,"Cleaning can get clumsy, especially the dough kneading. Durable product, easy to use. It is a noisy.",
MEENAKSHI SUNDARAM chockalingam,Aged person struggling for usage,3.0 out of 5 stars,"Reviewed in India on April 15, 2020",Verified Purchase,It's not friendly use to aged person ....It's very difficult to use aged person ...To changing the jars ....Removing from motor,
Santhaswaruban,Value for money,4.0 out of 5 stars,"Reviewed in India on June 6, 2019",Verified Purchase,Noise level is not high but performance wise good.,
Dr Yogesh Kale,Good but too loud..,3.0 out of 5 stars,"Reviewed in India on January 14, 2018",Verified Purchase,it works very well. Powerfull. Only problem I faced is the high noice.. my neighbours will hate it ;).. I am returning it..,4 people found this helpful
vineet mishra,Mixer is not working after 4 months,1.0 out of 5 stars,"Reviewed in India on November 18, 2021",Verified Purchase,Did not even last for 4 months. Noise level increased alot. 2 jars stopped working,
bharath kumar,costly,5.0 out of 5 stars,"Reviewed in India on June 2, 2019",Verified Purchase,need little learning to use. good product,One person found this helpful
Sakura ,Very very loud noise,4.0 out of 5 stars,"Reviewed in India on September 17, 2020",Verified Purchase,Very loud noise,
George Philip,4stars,4.0 out of 5 stars,"Reviewed in India on May 26, 2019",Verified Purchase,This is very nice product and it has many different blades and can be very useful it's very sharp but it makes some voice but it is not problem but overall a 4stars,
Dr.Gowtham,Made for tedious kitchen,4.0 out of 5 stars,"Reviewed in India on October 2, 2019",Verified Purchase,"Good multi purpose product...but bit noisy
and will take some time to get use to this product",
jayapriya,Super,5.0 out of 5 stars,"Reviewed in India on August 25, 2019",Verified Purchase,"It is very nice mixer grinder,it is easy to use",One person found this helpful
Ksr,Waste product,2.0 out of 5 stars,"Reviewed in India on October 31, 2019",Verified Purchase,Too much noisy and processor is not good and too small even for 2 people. Not recommended to anyone,
NVV Lakshmi,BUYING IT ONLY TO MAKE JUICES THEN YOU HAVE CHOSEN THE WRONG DON'T GO FOR IT,4.0 out of 5 stars,"Reviewed in India on February 12, 2019",Verified Purchase,"If your planning to buy this product only to make juice the don't go for it
In practical it's not easy to make juice in it and Morley it consumes more fruits and gives less output ( juice )",
Pandiyan,About product,1.0 out of 5 stars,"Reviewed in India on November 23, 2021",Verified Purchase,Over noise..In the mosambi juicer locker...the plastic gear may be broke down at any time,
Mohanrasu,Preethu Zodiac Review,4.0 out of 5 stars,"Reviewed in India on March 22, 2018",Verified Purchase,"Very Good product, only issue what we had was jars were not brand new. We could identify that it was used and repacked after cleaning. Due to urgency situation we are not in a position to return and get the new one.",One person found this helpful
basava reddy,Not Om,3.0 out of 5 stars,"Reviewed in India on April 2, 2021",Verified Purchase,Not satisfactory  and issues with product within 2 months,One person found this helpful
Sushma,Good,4.0 out of 5 stars,"Reviewed in India on February 21, 2020",Verified Purchase,Except noise... Everything is good,
