Name,Title,aiconalt,View,State,View1,asizebase
Snehlata Kamble,Only issue with the chutney jar,3.0 out of 5 stars,"Reviewed in India on June 13, 2021",Verified Purchase,"So far it's working fine however the small jar doesn't have a gripper on the lid.
Many a times the grinded items come out flying. It happened bseveral times.
That's the only drawback.",One person found this helpful
Rama krishna,Nice product… so far no issues,4.0 out of 5 stars,"Reviewed in India on March 18, 2022",Verified Purchase,"Good one

Very portable … I am happy with the product",
Vijay Prakash,Powerfull and best for small family.,5.0 out of 5 stars,"Reviewed in India on September 9, 2020",Verified Purchase,"Very powerful and will get your most of the daily needs sorted easylly. My sister is loving it, as she got it replaced with 10 year old grinder.",
Upasana Joshi,It’s a real good product,5.0 out of 5 stars,"Reviewed in India on December 28, 2021",Verified Purchase,It takes less space then the traditional mixer. It’s easy to clean. I have been using since 3 months. No complaints. Just that it’s quit noisy as compared to my older mixer of Philips.,
Charanraj poojary,Very bad.,1.0 out of 5 stars,"Reviewed in India on December 4, 2020",Verified Purchase,"Noice level is very high than any local mixer grinder. Jar and motor gets over heated. Blade wheel burns if you use it continuously for 15 min. Power fluctuate when you turn on the mixer . Not worth spending 3.2K.

Note- No return available for this product",
Nityananda Sahoo,Good..,4.0 out of 5 stars,"Reviewed in India on May 28, 2021",Verified Purchase,"Very good..
Looks good..
Grinds perfectly and give smooth texture..
Grinds finely..",
Akshay,Better  by some cheap  mixer than buying this,2.0 out of 5 stars,"Reviewed in India on June 28, 2019",Verified Purchase,"From the very first day of use i hated this product the noise is too loud , The base is not well balanced , The vaccum added to the base are not steady ,
Not good for making smoothies or shakes as that will overflow ,",
Amazon Customer,Change my chatne jar,2.0 out of 5 stars,"Reviewed in India on January 4, 2018",Verified Purchase,"Ok but chatne jar kid is not good, Jan v chatne grand karte Hu pure kicten ke wall grander sab Ganda ho jata hai.mere chatne jar change Karo aap. Sound v bahut karta hai.me Philips ye sab na ho eslea le per sab bekar.",3 people found this helpful
Jayanta,A poor quality product.,2.0 out of 5 stars,"Reviewed in India on October 21, 2021",Verified Purchase,The quality of the stainless steel of jars is very poor and cracks have developed at the knurled rim of jar within three months of use. That brand Phillips for you!,One person found this helpful
mandeep,Something wrong with the merchant,1.0 out of 5 stars,"Reviewed in India on June 22, 2021",Verified Purchase,I ordered this one got a broken piece... Got replacement which again had a broken switch...got replaced again and this time too switch was broken.. finally decided to get refund,
Anuja,defective,1.0 out of 5 stars,"Reviewed in India on June 24, 2021",Verified Purchase,"Ordered/ repalaced it 3 times but all 3 pieces were broken . 2 with physical damage, 1 with mechanical damage. Looking for something else now",
Lalit,Excellent performance,5.0 out of 5 stars,"Reviewed in India on January 24, 2021",Verified Purchase,I am very big fan of Philips products as they are more durable and have longer life. This variant continued the same promise and trust by Philips. All starts to this product. I strongly recommend this product in this segment.,
Amazon Prime Customer,Mixer sound high,3.0 out of 5 stars,"Reviewed in India on December 5, 2021",Verified Purchase,Philips is a known brand but the sound when grinder is high side.,
Amazon Customer,The best mixer grinder in this range would sure recommend,5.0 out of 5 stars,"Reviewed in India on June 24, 2020",Verified Purchase,"The mixer is really very good as described. The quality is also very good. The color is classy and as we see in the image it is exactly the same. Noise level is also extremely low and yeah since the size of it is too compact,portable and handy it is really very easy to clean and use.",
Sv,Poor manufacturing,1.0 out of 5 stars,"Reviewed in India on November 26, 2020",Verified Purchase,The inside walls of the jars are degraded. Motor noise is too much. The biggest jar is less user friendly. Very bad seller experience,
ADITYA KUMAR,Good Product by Philips.,4.0 out of 5 stars,"Reviewed in India on August 18, 2020",Verified Purchase,"Good product, you can purchase it without being skeptical. So many people wrote about noise level is high, but it's obvious that 750 watt motor will  noise slightly more Compare to 500 watt, anyway it's bearable totally.",One person found this helpful
Francesca,"Sad, very sad",1.0 out of 5 stars,"Reviewed in India on December 17, 2018",Verified Purchase,"The product doesn't look original and is total eyewash and the most noisest thing I ever came across. Amazon, you really should screen the products you put your name too coz you do understand it's reflecting on your repute. I would have returned it earlier had I not been out of station, and had I known there was only a one week window",One person found this helpful
Kindle Customer,Not working just after 15 days purchase,1.0 out of 5 stars,"Reviewed in India on May 26, 2021",Verified Purchase,As per description it should work 25 min continuously but this is tripping just after 1 min while grinding idly batter .Not happy with the product.,
Sumo,A must buy quality product,5.0 out of 5 stars,"Reviewed in India on May 30, 2021",Verified Purchase,This product is great quality. The noise level is comparable to other high end Brands. It doesn't have sharp edges anywhere and very easy to clean. The containers are also compact and not too bulky. I am very with this purchase. It is worth it.,
Ashish saxena ,Havy noise and blade not sharp enough.,2.0 out of 5 stars,"Reviewed in India on May 21, 2022",Verified Purchase,Havy noise and blade not sharp enough.,
K Tobby Thomas,Phillips maintains its quality production,5.0 out of 5 stars,"Reviewed in India on March 14, 2022",Verified Purchase,"Its a name you can trust. 750W gives enough torque for most grinding needs. NVH (noise, vibration and heat) values are I think lowest, in its category. Easy to clean and maintain. A purchase for long term keeps.",
Sachin Dhiwar,Loud noise,4.0 out of 5 stars,"Reviewed in India on December 24, 2021",Verified Purchase,"Very loud noise, otherwise good product.",One person found this helpful
Mahendra Waingankar,No quality control. PATHETIC,1.0 out of 5 stars,"Reviewed in India on June 6, 2021",Verified Purchase,Brand Philips is no longer looking after quality. Quality of Steel Jars and blades provided are of low grade and are very thin in thickness. Jar edges are too sharp and chances are you will cut your fingers for sure. Unit too noisy. Pathetic. DO NOT PURCHASE BRAND PHILLIPS,
Arpan S,This product is extremely loud when in use.,3.0 out of 5 stars,"Reviewed in India on June 27, 2021",Verified Purchase,"If you are thinking of buying this product and still be able to talk to your family while using the product, then you probably should look for a better one than this. It is quite loud and makes it difficult to talk to anyone when in use.",
Kunal Chauhan,Poor quality,3.0 out of 5 stars,"Reviewed in India on March 20, 2022",Verified Purchase,Poor quality of jars. Very thin layer of stainless steel.,
Praful,Very poor quality,1.0 out of 5 stars,"Reviewed in India on January 30, 2022",Verified Purchase,Don't buy this very poor quality. In 6 month jar blade stop working and coat of repairing too high and safety lock functioning very poor and noise level too high don't buy,
PCA,Pathetic Quality of the jars,1.0 out of 5 stars,"Reviewed in India on September 30, 2021",Verified Purchase,The Quality of Jars is just ZERO STAR.,One person found this helpful
Deepshikha,"Not worth it, low quality",1.0 out of 5 stars,"Reviewed in India on May 23, 2021",Verified Purchase,"Product quantity is not upto the mark. Items pouring out of the jar while grinding it even if the lid is pressed from top because of loose rubber gasket which came out itself because it's loose doesn't fit the well.

Not expected such quality from Phillips",
Manish R.,Satisfactory,5.0 out of 5 stars,"Reviewed in India on July 19, 2022",Verified Purchase,This product working well so far no major complain. Noise level of mixy is high (all are same in this respect) so no complain.,
Sandeep raj,It's so worst product,1.0 out of 5 stars,"Reviewed in India on May 30, 2021",Verified Purchase,Video Player is loading.,
Aniruddha Sengupta,Noisy but useable,3.0 out of 5 stars,"Reviewed in India on September 15, 2021",Verified Purchase,Lock feature should be upgraded. Noise level should be reduced. Otherwise a powerful tool,
Amazon Customer,For Big Family Good Product,5.0 out of 5 stars,"Reviewed in India on September 5, 2021",Verified Purchase,It is too big for 3-4 member family. Product is good . Sound is  little bit high,
Dr Avinash Krishna,Did not receive refund after more than a month,3.0 out of 5 stars,"Reviewed in India on December 3, 2021",Verified Purchase,The product was returned as it stopped working in oct...The refund has not yet received.,
Suyash Jain,Blades are not good,3.0 out of 5 stars,"Reviewed in India on June 10, 2021",Verified Purchase,My wife keep complaining that our old mixer was better than this. This mixer does nor grind the grains finely.,
Amazon Customer,Received an item already returned by someone,3.0 out of 5 stars,"Reviewed in India on February 27, 2021",Verified Purchase,Lids were very tight. One lid could not be fitted. Original packing done by Philip was not intact. Customer care executive was not giving surity that good quality item would be sent in exchange so I had to return that defective item. Didn't expect this from Amazon.,
Nitu Gupta,"Zero star, Not original product.",1.0 out of 5 stars,"Reviewed in India on November 3, 2021",Verified Purchase,"Very poor quality,didn't appear to be original, that's why returned.Bought same Philips product offline where quality was marvelous. I give zero rating.",One person found this helpful
Honest Reviewer,Excellent Performance,5.0 out of 5 stars,"Reviewed in India on December 22, 2021",Verified Purchase,"Good performance. Little noisy, Mixer stop/lock is good but Jar will leak if there is some liquid is there. So need precautions for the same.

Rest",
Kuruvilla Manuel,Good Product,4.0 out of 5 stars,"Reviewed in India on June 29, 2022",Verified Purchase,As usual a reliable product.,
yogesh,"worst mixer , waste of money and time.",1.0 out of 5 stars,"Reviewed in India on January 6, 2022",Verified Purchase,"blades are flat for all 3 jars and medium jar cap
missing",
Himadri,Bad quality check by Philips,1.0 out of 5 stars,"Reviewed in India on June 11, 2020",Verified Purchase,"Received a damaged product with broken knob though the shipment packaging was good. Really wonder how a company like Philips quality check its product before delivering to customers. Placed a return, lost faith in Philips will consider a different product.",
paarul,You will never be able to clean the blades,3.0 out of 5 stars,"Reviewed in India on August 29, 2021",Verified Purchase,"All 3 jars have blades that can not be removed, so you will never get 100% clean jars.
Immediate cleaning is always required after every use.",
Sam More,Great Performance,5.0 out of 5 stars,"Reviewed in India on November 4, 2019",Verified Purchase,Except for the noise this product is really good. Phillips delivers a great performance with it's powerful motor and design to suit the needs of household.,
anashwara,Very very noisy,1.0 out of 5 stars,"Reviewed in India on January 13, 2021",Verified Purchase,The noise level is very very high ... it is higher than my old defective grinder for which we had replaced this. It works fine but it is a great disturbance during chats or meetings. No one can hear anything when this grinder starts. Regretting that it cannot be returned,
Praveen Paul,Jar has rust just after a few uses,1.0 out of 5 stars,"Reviewed in India on December 6, 2021",Verified Purchase,The main mixer jar already shows rust after a few uses. How can we use mixer with rusted metal in it. Also the mixer is very noisy.,
BuyerFreak,Decent buy,5.0 out of 5 stars,"Reviewed in India on March 31, 2021",Verified Purchase,"Works well, grinds fast. Good performance. Suction cups at the bottom are coming off though.",
N Rebello,Got used product,1.0 out of 5 stars,"Reviewed in India on September 3, 2021",Verified Purchase,Very surprising that from a brand like philips I got a used product... There were scratches in the jars dents on the mixer,
Dr.vikrant khanna,poor quality and very noisy,1.0 out of 5 stars,"Reviewed in India on July 16, 2021",Verified Purchase,its very noisy and quality is very bad...only look wise seems good. after using only one month both the jars are not working....plz suggest how to replace this....dont go for this product.,
Ranjan Kumar,Great One!!!,5.0 out of 5 stars,"Reviewed in India on March 21, 2022",Verified Purchase,New design is too good and perfectly working.,
SJ,The edges are very sharp. The lids open when grinding chutney or making Cold cofee,1.0 out of 5 stars,"Reviewed in India on March 27, 2022",Verified Purchase,The lid opened while making Cold cofee. The liquid comes out from the edges of the jar when grinding. The jar edges are too sharp. Looks like a seconds product by the finish,
Ajit Singh,Not good product,5.0 out of 5 stars,"Reviewed in India on March 26, 2022",Verified Purchase,Within 3 month use its Jar blade feel free not grind any things with it. Grinder machine moter working fine but Jar blade quality is so bad.,
Kaustubh tiwari,About the machine performance,1.0 out of 5 stars,"Reviewed in India on September 8, 2021",Verified Purchase,In the Grinder jar there is only one blade it should contain 2 blades and because of only one blade the grinding is not properly done . In the jar caps there is a hole at the top from which the liquid comes out which is very dissatisfying .,
User,good mixer at this price range,5.0 out of 5 stars,"Reviewed in India on November 11, 2020",Verified Purchase,"750W mixer.
Good looking and easy to use.
Need to hold the jar lid when there is more than 50% content in jar.",
yeshpal,Not recommended,1.0 out of 5 stars,"Reviewed in India on October 18, 2020",Verified Purchase,Small jar heats up within no times ..caused blisters ..steel jar with no support ...middle sized jar blade loosed up within a week  had to spend Rs 100 n get it repaired ...horrible experience ...by daughters blisters will keep haunting me for some time to come...,
Sivaraj,Quality is good,5.0 out of 5 stars,"Reviewed in India on September 27, 2020",Verified Purchase,Looks really good but very very noisy which I didn’t expect to be like this. But the quality of the product s very good n very easy to clean,
shafiq,WORTHY,5.0 out of 5 stars,"Reviewed in India on March 3, 2022",Verified Purchase,Powerful machine. A bit it on the noisy side.,
ZH0606,Efficient and effective,5.0 out of 5 stars,"Reviewed in India on January 19, 2022",Verified Purchase,The three accessories meet all the daily cooking needs,
Sandeep,Grinding dosa and idly batters,4.0 out of 5 stars,"Reviewed in India on April 28, 2021",Verified Purchase,"It's good, look and feel good, size is also good for kitchen with small space. However it will stop in between when we grind for dosa batter. Which we didn't face before in previous mixers even with less watts",
mishkaat khan,Good but too much noise,4.0 out of 5 stars,"Reviewed in India on June 3, 2021",Verified Purchase,"Easy to use, beautiful looking and sturdy appliance. Just the noise level is too high.",
Vani,You can go for it.,4.0 out of 5 stars,"Reviewed in India on October 19, 2020",Verified Purchase,"Wet grinding process is very good. Almost 98% grinds well. But if you are trying to grind dry substances, it doesn't grind fully. Especially coconut , peanuts etc. Very small pieces are left out.
However you can ignore if you want.
Anyhow it doesn't make much difference.",
zarana,Bad quality,1.0 out of 5 stars,"Reviewed in India on August 7, 2020",Verified Purchase,It has been three years since I have purchased this mixer and I have spend lot of money repairing this mixer .Replaced so many parts..I am specially writing this review to say that this is not at all a good buy..Don't go on brand as it is equal to any low quality mixer.,
Sandeep,Little bit Noisy,4.0 out of 5 stars,"Reviewed in India on August 30, 2021",Verified Purchase,Everything works like a charm but motor is noisy. May be because of 750watt.  Else good product,
Arushi,"Very poor locking feature, LEAKS EVERYTIME",1.0 out of 5 stars,"Reviewed in India on November 12, 2021",Verified Purchase,"No matter how little amount you put, both the small and medium jars leak. Very disappointed. Return window also closed.",
Arun nishad,Unexpectedly disappointed😞,1.0 out of 5 stars,"Reviewed in India on October 7, 2020",Verified Purchase,I am so sure I received used product. The lid had cracks one container was missing . The lower knob was loose. There were black marks inside and icing is that the main grinder the black one had such visible dents.how could they even deliver such product.I seriously didn't expect this. Utter disappointment..,
Amazon Customer,Jar becomes too hot to touch while using,1.0 out of 5 stars,"Reviewed in India on July 16, 2021",Verified Purchase,While using Jar becomes too to even touch. You will end up in burning your finger if you touch steel jar after using.,
Deepali Pandya,Happy user,5.0 out of 5 stars,"Reviewed in India on May 20, 2020",Verified Purchase,"It's compactness consumes less space,handy to use and clean, the vaccum feet doesn't shakes off the machine.its a value for money, it's now more than a month that I am using.",
ASHISH DARYANI,Exceptionally good,5.0 out of 5 stars,"Reviewed in India on June 7, 2021",Verified Purchase,Fabulous product. Have been using it day in day out. Just one suggestion keep your finger on the hole of the lid to avoid liquid from flowing out.,
Manish Agarwal,"the big jar lid is broken, small jar rubber seal of lid missing",1.0 out of 5 stars,"Reviewed in India on September 4, 2019",Verified Purchase,"i purchased thsi item to gift it to my parents., they opend it last week and informed me by phoen that lid is broken.  in one of the small jars, rubber seal is missing",
ˢᴰ82ˢᶜ ✔️,Great product from Philips @3.4K,4.0 out of 5 stars,"Reviewed in India on August 20, 2020",Verified Purchase,Happy to use. But it is early to say anything before min 1yr. use. One thing I must say- it's build quality is pretty g০০d.,
Sushant Kumar,Loose lids; impossible to operate,1.0 out of 5 stars,"Reviewed in India on April 10, 2022",Verified Purchase,"It has only 2 blades instead of 4 even in the bigger jars. Plus, no matter how hard I press the lid while operating, it spils liquids every time. Requesting a return.",
Vinod,Not good for heavy usage.,4.0 out of 5 stars,"Reviewed in India on December 20, 2018",Verified Purchase,"Recieved one time. Plastic quality is not that great. However its worth for this price.
For a small family this is a suitable one for chutney preparation and for grinding spices etc.",
Sneha Thakur,The best part of this product is all the features of this product is amazing..,5.0 out of 5 stars,"Reviewed in India on May 8, 2022",Verified Purchase,मुझे फिलिप्स का यह उत्पाद बहुत पसंद आया .. सबसे अच्छी बात की मैंने जैसा review देखा था नुकसान का वैसा मेरा उत्पाद नहीं मिला मुझे .. ... मुझे सभी features अच्छी लगी ..बहुत प्यारा उत्पाद है ये ...,
MD AKSAR ALI,Lead brocken and burning bottom of jar too hot.,1.0 out of 5 stars,"Reviewed in India on January 9, 2022",Verified Purchase,"This product is wast of price ..its no noisy and its became burning once grinding somthing, and one lead brocken I send email to replacement but no one gave me reply.
Plz help me I don't wast my money ...help me plz",
fidzieee,Average product,4.0 out of 5 stars,"Reviewed in India on September 19, 2021",Verified Purchase,"To grind the masalas it becomes difficult to grind in the small jar.

It does not grind in fine quality better to go for other brands",
Deepak,Small but powerful,5.0 out of 5 stars,"Reviewed in India on March 9, 2022",Verified Purchase,Good. Looks pretty small but powerful.,
Shalini,Not worth Poor quality,3.0 out of 5 stars,"Reviewed in India on June 13, 2020",Verified Purchase,I would have returned this product. It's heavy noise making and blades are not stronger as Preethi mixy. Also stell body of Jar is low quality.,
Sandeep,Bad,1.0 out of 5 stars,"Reviewed in India on February 13, 2021",Verified Purchase,"It was not in working condition, got it replaced from Philips customer service...had to travel 2 times",
Amazon Customer,Bad experience no refund bad quality,1.0 out of 5 stars,"Reviewed in India on July 9, 2021",Verified Purchase,"Containers are not good. It’s is extremely noisy
Lids do not fit. Also note that Amazon will not refund money for this item. They will just replace it with a same low quality item. Bad experience",
raina jindal,Pathetic experience,1.0 out of 5 stars,"Reviewed in India on October 16, 2020",Verified Purchase,"Material of the producg is really bad . I got the replacement after getting the damaged product but after a week it also got broke the handle is made up of a very low quality plastic. Very noisy.
It seems that it's not the original philip's product. And now it's not taking replacement too.",
Smriti mishra,Good product,5.0 out of 5 stars,"Reviewed in India on May 16, 2021",Verified Purchase,"I bought this product sometime back in Dec 2020 and after intensive use of this product for 4-5 months I am writing this review, it is working very fine so far.
Powerful mixture grinder with classy look.",
Prajakta ,Compact in size and quick and easy grinding,5.0 out of 5 stars,"Reviewed in India on July 30, 2021",Verified Purchase,"Excellent Mixer. Compact in size, quick and fine grinding. Motor power is good and therefore little noisy however it's quick in griding so one can bear the noise for few seconds. Good purchase at this price and for a brand like Philips.",
rajiv,Faulty design,1.0 out of 5 stars,"Reviewed in India on August 10, 2021",Verified Purchase,"The small jar heats up so much, gave burn. It does not have handle. Pathetic design. Will file legal complaint in consumer court.",
Anthony,"One JAR was cracked, maid did not notice",1.0 out of 5 stars,"Reviewed in India on January 8, 2022",Verified Purchase,"Very NOISY....One JAR was cracked, maid did not notice",
Ram,Please never Buy this product,1.0 out of 5 stars,"Reviewed in India on March 23, 2020",Verified Purchase,"It's very noisy, please do not buy it. This grinder is being heated within 15 seconds, after Turing switch on while grinding anything, such as Green Chatni, dry masala etc.",
Daisy,Waste of money,1.0 out of 5 stars,"Reviewed in India on March 4, 2020",Verified Purchase,Horrible experience buying this product. Looks great but doesn't do fine grinding. Blades r same for all jars... DOESN'T GRIND AT ALL TRUST ME,
Sandeep,Cheap quality don't buy,1.0 out of 5 stars,"Reviewed in India on June 17, 2021",Verified Purchase,Jars & handles are flimsy. Blades are cheap & same type for all jars. Quality not at par with Philips brand.,
Kindle Customer,Not Great... not even good.,3.0 out of 5 stars,"Reviewed in India on March 4, 2022",Verified Purchase,Containers not of good quality. Overall average and worth to buy at this cost.,
SHOEB,Good product,4.0 out of 5 stars,"Reviewed in India on April 27, 2021",Verified Purchase,"It's good, that 3 of 1 big pot was little loose. Please check everything when you get it's delivery.",
Sushil Rout,Product jar very small and masala mixer and value for money thanks amazon,4.0 out of 5 stars,"Reviewed in India on February 12, 2021",Verified Purchase,Video Player is loading.,
Utkarsh Srivastav,Nice  delivery  by Amazon,5.0 out of 5 stars,"Reviewed in India on October 29, 2020",Verified Purchase,"Nice product by  Philips  , It is  very easy to use  and carry  , It's  noise  was very  less , product  quality  is very good  , color  was very  pretty.  Good  product  , Very good  delivery  by Amazon.",
Shantanu,"Umm, it's a no for me",3.0 out of 5 stars,"Reviewed in India on November 8, 2020",Verified Purchase,Build quality and everything else seems nice but the jars are very bad. The lid doesn't have any rubber rings so it leaks a lot. Really dissapointed in the quality from Philips.,One person found this helpful
RITESH,Go for it,4.0 out of 5 stars,"Reviewed in India on April 7, 2019",Verified Purchase,The machine is all purpose. The noise made is normal for a machine of this wattage. It's very easy to clean and handle. It's a must have for a family of two like us.,
Shivam,Good purchase,5.0 out of 5 stars,"Reviewed in India on November 25, 2021",Verified Purchase,Mixer Grinder is perfect but only one small thing that does not seems to be the issue is that there should be a longer cord. Cord seems to be a little short.,
Antony,Too Loud,2.0 out of 5 stars,"Reviewed in India on December 1, 2021",Verified Purchase,We bought a new mixer grinder as this one is too loud.,
Ras,Efficient product,5.0 out of 5 stars,"Reviewed in India on March 1, 2020",Verified Purchase,"it's not working smoothly. Noise level is high. But the work is great. It grinds smooth paste as well as powder.
Value for money.",
Amazon Customer,Not worth it,1.0 out of 5 stars,"Reviewed in India on July 29, 2022",Verified Purchase,"We bought it for a purpose, it doesn't resolve it.
Jars are really really small, so much noisy.
You can't even make single glass of Mango shake in it.. it spills all our..",
Rohon Das,Product Defective,2.0 out of 5 stars,"Reviewed in India on May 31, 2021",Verified Purchase,"I have received the product without any plastic packing, And mainly the warranty card doesn't have any seal and Stamp. I don't know what to do now",One person found this helpful
Abhishek R Hebbar,"Best Product, Top rated",5.0 out of 5 stars,"Reviewed in India on December 5, 2021",Verified Purchase,"Product is good. 750W motor is very powerful. Original product. Received the delivery within 12 hours, thanks to Amazon for fastest delivery.",
Pallavi,Very happy...😊😊,5.0 out of 5 stars,"Reviewed in India on October 19, 2020",Verified Purchase,Excellent mixer... very happy with d performance...easy to use... easy to clean.. nice product... works fine...👍👍,
Amazon Customer,Not a good product,1.0 out of 5 stars,"Reviewed in India on May 15, 2022",Verified Purchase,"Philips is big brand, but this product has disappointed me bcos grinding blades are not fullfill the requirements. Philips should review this product.",
Vilas,Quality product,5.0 out of 5 stars,"Reviewed in India on November 8, 2021",Verified Purchase,Sleak design and great power. Better than many in this price range.,
divya shristi chandra,Never buy this product,1.0 out of 5 stars,"Reviewed in India on January 12, 2022",Verified Purchase,"Locking system of small jar is not proper. Whenever trying to grind using small jar, it is spilling water and spices everywhere",One person found this helpful
Phaneendra,Not worth buying small family's,1.0 out of 5 stars,"Reviewed in India on June 20, 2021",Verified Purchase,"Worst mixer, not air tight for small jar, if we need to prepare masala for small quantity also we need to use middle size jar, small jar will not work not even for one tomato smash.",
Rajath,Duplicate Product,1.0 out of 5 stars,"Reviewed in India on July 6, 2019",Verified Purchase,The product id duplicate and of very cheap quality .. not at all worth the money .. I am unable to contact customer care kindly give me a call .. I need to return this product .,
Disappointed Customer ,TERRIBLE PRODUCT,1.0 out of 5 stars,"Reviewed in India on June 5, 2021",Verified Purchase,Absolutely horrible and splashes everywhere. DO NOT BUY. This is dangerous to use and overheats when being used just a little. We are injured and my kitchen is now dirty. Thanks Philips and thanks Amazon for refusing to take this product back!,
Sunita,No happy- product seems to be falling apart already,1.0 out of 5 stars,"Reviewed in India on January 4, 2021",Verified Purchase,I’m seriously doubting durability of this product. One jar seems to have a rusted patch already. The other ones cap chipped off today and it’s only the 3rd time I’ve used this particular jar. I don’t see it lasting up to six months also,
Legend,Waste of money .Not working after two days of use . contact me for any details or proof.,1.0 out of 5 stars,"Reviewed in India on September 27, 2020",Verified Purchase,"I beg please do not buy this mixer ,it stopped working after four days of use . I want my money back .If I'm not gonna get my moneyback I'm gonna sue Amazon and Philips",
ranjeeta,Decent mixer,5.0 out of 5 stars,"Reviewed in India on December 5, 2021",Verified Purchase,"M satisfied with this mixer grinder,value for money,can go for this",
Sahil patel,Truly nice product ...,4.0 out of 5 stars,"Reviewed in India on October 3, 2019",Verified Purchase,Noise level is high but mixer is very handy and small in size ...motor is powerful and strong .. jars are responsible for noise problem..main motor is working silently ...fix the issue of jar ...,One person found this helpful
Jayashree I.,Do not.order this..,1.0 out of 5 stars,"Reviewed in India on November 15, 2021",Verified Purchase,"Doesn't come with a gasket..
Have replaced it once...
How will a mixer lid come with out a gasket .
Is it a product defect ..
Wouldn't recomend",
Bijo,Very effective grinding. A bit loud though,5.0 out of 5 stars,"Reviewed in India on May 30, 2022",Verified Purchase,Grinding is very quick. A bit loud.,
Deepak Rawat,Mixer stopped working after running 2 times,1.0 out of 5 stars,"Reviewed in India on August 22, 2021",Verified Purchase,"The product is not worth the money.

1) It ran for a couple of times and after that it stopped working altogether.

2) the vibration of running is too much.",
Shrivatsa,"Not good, already wet jar gone bad",3.0 out of 5 stars,"Reviewed in India on April 21, 2022",Verified Purchase,Wet jar gone bad within 6 mont6,
Ajai Kumar,Phillips mixer and Grinder,3.0 out of 5 stars,"Reviewed in India on May 18, 2021",Verified Purchase,Product is good but the result of mixer are not good. Pieces of mango remains there in the mango squash. Or in chatni pieces of kaccha aam  remains in the chatni.,
aakash mukund jadhav,Not expected quality,2.0 out of 5 stars,"Reviewed in India on November 19, 2021",Verified Purchase,"Small container is not that good quality, it leaks most of the time.",
RG,Hood,5.0 out of 5 stars,"Reviewed in India on June 30, 2022",Verified Purchase,So far so good,
Amazon Customer,Good product,4.0 out of 5 stars,"Reviewed in India on July 15, 2022",Verified Purchase,"Machine is fast, however, motor failed on 1st use, company replaced with new the motor and home service is available",
Rakesh K.,Very short wire length,1.0 out of 5 stars,"Reviewed in India on February 20, 2021",Verified Purchase,"Biggest downside of this product is the wire length. It is very short, hardly 1m.
Another downside is that since the jar and the grinder are of same colour, it is difficult to visually know that jar is locked in properly.",
tarun kumar banerjee,Sound is all,5.0 out of 5 stars,"Reviewed in India on June 12, 2021",Verified Purchase,"This product is a good choice to buy.
Only cons is sound which is a bit high
4 star because of high sound.",
Jhon,"Delicate quality, Disappointed with the Purchase",1.0 out of 5 stars,"Reviewed in India on August 23, 2020",Verified Purchase,Video Player is loading.,One person found this helpful
Parwez Mohammad,Could have been better,5.0 out of 5 stars,"Reviewed in India on August 31, 2021",Verified Purchase,"I think as the brand name is, product could have been a bit better with a price increase of 500 or so. This is not even par with Maharaja on this price range",
jay yes,Good...,4.0 out of 5 stars,"Reviewed in India on March 14, 2021",Verified Purchase,It is noisy... but work wise good... would be good if chutney jar is little bigger,
Subhasis Das,Awesome powerful product.,5.0 out of 5 stars,"Reviewed in India on December 11, 2021",Verified Purchase,I used it for daily cooking purpose grinding..It is very first and powerful.,
PRNB,Smooth functioning mixy,5.0 out of 5 stars,"Reviewed in India on November 13, 2020",Verified Purchase,"Noise level not upto the expectations
Value for money
Easy to clean
Easy to use",
Nagendrappa Hawaldar,Nothing to,1.0 out of 5 stars,"Reviewed in India on August 18, 2021",Verified Purchase,It is a single bladed jars and middle jar has not rubber voicer and it was leaking and too much of sound Overall not satisfied with this mixer grander machine,
Sarosh,"For the first time I used it, there is leakage from the lid.",1.0 out of 5 stars,"Reviewed in India on July 17, 2022",Verified Purchase,"Brand new, used it for the first time.

Very bad quality, l only used it for tomato and the juice came out from the lid, messing my whole kitchen.",
Shrey,Machine is good but jars are weak,3.0 out of 5 stars,"Reviewed in India on June 23, 2021",Verified Purchase,The chutney jar just shattered from all the sides its steel but still,
BHARGAVA S.,Too Worst Product and Model,1.0 out of 5 stars,"Reviewed in India on May 1, 2021",Verified Purchase,,
Mohan,Used and low quality product delivered,1.0 out of 5 stars,"Reviewed in India on January 9, 2021",Verified Purchase,,
Ankit Punia,Amazon do fraud,1.0 out of 5 stars,"Reviewed in India on January 24, 2021",Verified Purchase,All jars leaking,2 people found this helpful
Attosol Technologies,Pathetic mixer! Save your money.,1.0 out of 5 stars,"Reviewed in India on May 14, 2022",Verified Purchase,"It is extremely loud, small, and leaks all the time. Absolute waste of money. Can't be returned either. One of the worst Philips Product I have tried. Totally dissatisfied.",
Kunal Monga,"Pathetic Product, don't go on 5 star reviews!",1.0 out of 5 stars,"Reviewed in India on April 14, 2022",Verified Purchase,"Jars are pathetic, machine makes a lot of noise. Im surprised to see these many reviews.",One person found this helpful
Ashwarya naroji,Not satisfied with product,1.0 out of 5 stars,"Reviewed in India on April 29, 2021",Verified Purchase,Not satisfied with this product this grinder doesn't grind properly... I want replacement or I want costumer care to repair it after 7 days I tired to return the product but there was no option either I want replacement or repair,
Daudayal singh,Fast delivery,5.0 out of 5 stars,"Reviewed in India on November 27, 2021",Verified Purchase,Video Player is loading.,
